epoch	loss	acc	val_loss	val_acc
62	0.47958235258194054	0.8468037459283387	0.43093160694682753	0.8681006493506493
63	0.4851666988398431	0.8469055374592834	0.41830865961390656	0.8790584415584416
64	0.47434691099468196	0.8542345276872965	0.4217623992786779	0.8786525974025974
65	0.48196696599259825	0.847007328990228	0.4289485622536052	0.8737824675324676
66	0.478823262579278	0.8533184039087948	0.41068827573742184	0.8782467532467533
67	0.470925100705911	0.85189332247557	0.4116266375625288	0.8782467532467533
68	0.49099792605599674	0.8509771986970684	0.4392580660906705	0.8709415584415584
69	0.48065692637758844	0.849450325732899	0.4204736953818953	0.8766233766233766
70	0.4697875470554013	0.8561685667752443	0.42724324578975703	0.8713474025974026
71	0.47930076186839454	0.85189332247557	0.4229876022156957	0.8758116883116883
72	0.4750767627834109	0.8538273615635179	0.41091037464219254	0.8758116883116883
73	0.46442211836770614	0.8560667752442996	0.4323637814490826	0.8705357142857143
74	0.46988758629230415	0.8553542345276873	0.39519269812803764	0.8814935064935064
75	0.472824842320203	0.8526058631921825	0.4374623407984709	0.869724025974026
76	0.46193981690010727	0.8587133550488599	0.40036414776529583	0.8835227272727273
77	0.464404532983171	0.8556596091205212	0.41694632608008075	0.8778409090909091
78	0.4516353223727658	0.8565757328990228	0.3994687514065148	0.8782467532467533
79	0.46619800538892464	0.8561685667752443	0.40250530848642446	0.8831168831168831
80	0.45776115420975205	0.8564739413680782	0.42749697531198527	0.8721590909090909
81	0.456384486891936	0.8590187296416938	0.41669201405791495	0.8745941558441559
82	0.46664686136991274	0.8558631921824105	0.41734514327405337	0.877435064935065
83	0.44990942624764646	0.8568811074918566	0.411297275454967	0.8790584415584416
84	0.47474818756797804	0.8528094462540716	0.4078474991120301	0.8806818181818182
85	0.45819974198015195	0.8552524429967426	0.42236179829417886	0.8745941558441559
86	0.4574670679988613	0.8585097719869706	0.4075445234291739	0.8758116883116883
87	0.46268743414929325	0.8555578175895765	0.39563100194776213	0.8835227272727273
88	0.45948524719729095	0.8584079804560261	0.43169243014478065	0.872564935064935
89	0.4543430625130377	0.8615635179153095	0.43138627669253904	0.8705357142857143
90	0.4571653564948989	0.8596294788273615	0.4033592248504812	0.8823051948051948
91	0.457589377749238	0.8564739413680782	0.4158998839073367	0.872564935064935
92	0.4579458940252419	0.8594258957654723	0.4105535259881577	0.8798701298701299
93	0.46454204660188103	0.855964983713355	0.4230842562271403	0.875
94	0.45902483310878084	0.8597312703583062	0.43108032488977754	0.8705357142857143
95	0.45719853448848385	0.8585097719869706	0.4067287564084127	0.8786525974025974
96	0.4475903836979928	0.8574918566775245	0.37973610718141904	0.8883928571428571
97	0.4578376120678377	0.855964983713355	0.4297905827981311	0.8733766233766234
98	0.4653778966843888	0.8549470684039088	0.4195296274764197	0.8717532467532467
99	0.455390397714093	0.8569828990228013	0.41583462930344917	0.8798701298701299
